,X,Y,Cat1,Cat2
1070,-2.6013927161500745,-1.6995742047583806,A,A
1071,-3.065880995878037,-4.523522348861794,A,A
1072,1.0453449089531879,1.3681823440511722,A,A
1073,0.11259633612473996,-3.0301961254495144,A,A
1074,-2.771819528944388,-2.3872905421785307,A,A
1075,0.9577653270633268,-0.19249165695552295,A,A
1076,0.9772333436589247,1.364244192235589,A,A
1077,1.59489907153174,0.684484118879208,A,A
1078,0.34412825390331414,1.4430193126352362,A,A
1079,-6.583066163787535,-6.571033011847873,A,A
1080,4.774154374645909,2.7032735058105795,A,A
1081,-2.1179019673027355,-0.4062746973076542,A,A
1082,3.521918238681934,3.756347589138767,A,A
1083,0.2115744044369452,-1.0822577347721976,A,A
1084,2.7970277722498853,4.698484803102739,A,A
1085,-0.13237749044695346,-1.3242842443615301,A,A
1086,-1.8804047423080017,-2.728404028658022,A,A
1087,0.28122618903032326,1.3599494108684325,A,A
1088,-1.388833529251811,-1.0847770986445289,A,A
1089,-1.5536893691745048,-0.6709496560563817,A,A
1090,3.512756226834964,2.0750911806481054,A,A
1091,2.4760268945975343,1.462356446118719,A,A
1092,-3.8427992697355666,-4.03458775366036,A,A
1093,-2.4767407629937965,-3.0244728398791025,A,A
1094,2.669584288427874,4.672397706785107,A,A
1095,2.411275078508807,3.9285634557739106,A,A
1096,0.3677969593010886,1.060876980049637,A,A
1097,-0.09999807363102908,-2.1717145463381726,A,A
1098,-2.008228042659093,-2.6823348818566997,A,A
1099,1.6283550820892994,0.940289879457175,A,A
1100,-3.670204785426145,-2.9359169872158835,A,A
1101,-0.3458740609019777,1.8689457727435355,A,A
1102,-0.40285990468481614,-0.9951212821283706,A,A
1103,0.2287022984834366,-2.7794808504885182,A,A
1104,-0.012312275201445289,2.342004954715385,A,A
1105,0.06685172771542791,-0.14687518314676254,A,A
1106,1.5241819490757467,3.0358338722107248,A,A
1107,2.0017184520219966,2.833817080982185,A,A
1108,-0.8709549372895726,-1.3824805833139064,A,A
1109,2.4098258710359497,3.302474055989793,A,A
1110,0.6327234855465264,0.8368225317503407,A,A
1111,-2.6332225070104247,-2.823942184954879,A,A
1112,-1.5764360198970901,-1.96350124205651,A,A
1113,-1.4580964411476003,-0.1521732876771238,A,A
1114,-3.4149456637847426,-2.875915051705813,A,A
1115,-1.1414435286751548,-0.3935592478658616,A,A
1116,3.6788293667427,2.8001511634147835,A,A
1117,-5.2648375438039015,-3.6410607500072363,A,A
1118,1.9716373691276528,0.5514984977474064,A,A
1119,-2.5162484908569054,-2.8842506564282124,A,A
1120,-0.4707492695500697,-0.07330358044083077,A,A
1121,1.9672993945760262,1.893364670696723,A,A
1122,1.8963318517910048,1.7675910191950073,A,A
1123,1.2702008202799002,0.5813499158357035,A,A
1124,2.118394448532122,2.8432118950186003,A,A
1125,-1.6930360333778514,-3.750169084763676,A,A
1126,1.1676084538185294,-0.71385941244187,A,A
1127,-0.5568390088755046,-0.20203329182289972,A,A
1128,1.979268437690344,2.3494927851991507,A,A
1129,1.997155888830261,1.3190394419507907,A,A
1130,-1.3128158522643694,-3.6333534963052836,A,A
1131,-2.113293782032638,-3.187437673814622,A,A
1132,-2.2234376122349295,-1.5115570616156138,A,A
1133,0.2074284636352004,-1.8022327375085385,A,A
1134,-3.6281987867828205,-1.01362177737948,A,A
1135,0.1732998490998805,0.6458813763208002,A,A
1136,3.8646843184270767,2.2988222432555974,A,A
1137,0.8492764851051375,-0.09545639881204493,A,A
1138,-1.6006346222558525,0.43540576141080445,A,A
1139,-4.174638706927041,-3.4312259641331533,A,A
1140,-0.2528237894203502,-0.9792015664287833,A,A
1141,2.877905904657654,2.1768627930347892,A,A
1142,4.35318220394398,2.4107717288075765,A,A
1143,-0.09503566187682205,0.6496324707968099,A,A
1144,0.4379351340080423,1.2248171910125463,A,A
1145,0.8702799644464416,0.717752989974388,A,A
1146,1.2649164338217713,2.9436564168113706,A,A
1147,-1.2520377234527416,-1.2581252305052644,A,A
1148,1.0375145362526867,0.3784268577155245,A,A
1149,-1.8870811472683653,-2.1992887421201086,A,A
1150,-1.9958420795147622,-3.080253048509724,A,A
1151,2.4328909144718573,2.291841766402983,A,A
1152,0.6996124594806152,-0.8392044317413339,A,A
1153,3.143379469016452,4.808382393488172,A,A
1154,1.9052251336761712,2.9318786763676115,A,A
1155,-0.029446839546986014,2.629762548797289,A,A
1156,2.6785231230798283,1.8434231643738528,A,A
1157,0.45049389286424674,0.5527213639488902,A,A
1158,-2.005175859562778,-0.6215933401416306,A,A
1159,0.8362631009512735,2.437409194723688,A,A
1160,1.1154015804550048,0.01071509301322271,A,A
1161,2.790031384918336,0.7795488584872287,A,A
1162,-3.0644809652963305,-4.614861849062619,A,A
1163,0.8927888279831765,-0.2791017135134396,A,A
1164,-2.390317845595095,-1.4573100834013952,A,A
1165,1.332119690549214,1.3111174106452017,A,A
1166,-1.2135122004282348,2.0491614645169207,A,A
1167,0.4714193326656688,-0.5074960617680435,A,A
1168,1.8403943113787014,2.0694643590610835,A,A
1169,-2.238929748661729,-0.30679376997541996,A,A
1170,-0.5781013782977342,-2.9948805353511028,A,A
1171,-0.9026888446424516,-0.3570344490959526,A,A
1172,-4.486946721119344,-5.2071840507043,A,A
1173,-0.9827261606282848,-1.0463206176384587,A,A
1174,-2.8293049059025197,-2.207654038173592,A,A
1175,5.217471156072142,4.0781032056257445,A,A
1176,-1.2001401801708211,-0.13006459496523926,A,A
1177,-1.805921781023668,-2.2153249911428725,A,A
1178,-1.2674045399611584,-1.2137939308617345,A,A
1179,0.2680143304037028,-1.8062545307546882,A,A
1180,0.19009606443142835,-1.0837642049841791,A,A
1181,-0.6449278797870882,-1.450049573115007,A,A
1182,0.20181252419406964,0.234278138632413,A,A
1183,-3.1944675769388033,-2.2082073142802536,A,A
1184,0.6203884141316739,2.06455876081851,A,A
1185,2.125090569068932,0.9838990135109091,A,A
1186,0.5926445931764075,-1.5149022049967846,A,A
1187,1.4756111934951657,-1.2224065145875875,A,A
1188,3.1806075536493097,2.4844328894144017,A,A
1189,2.463806423257302,2.725803666451895,A,A
1190,-0.49739902045464557,0.6327563903602591,A,A
1191,-2.2456093696586685,-0.5835123763580484,A,A
1192,0.5726578328301952,0.43924474654646717,A,A
1193,3.3737646543794577,3.110977220264939,A,A
1194,0.2643391640234387,2.4252126505511855,A,A
1195,0.8647886477887409,1.1227065559680327,A,A
1196,-0.5438203356674917,0.3998150606145902,A,A
1197,-1.434984647204935,-1.7234352451566117,A,A
1198,2.9715754279099973,2.0412130333350085,A,A
1199,-0.662590964883164,-0.2497822345649039,A,A
1200,-2.950248721757665,-2.1839071736947684,A,A
1201,2.8061530242838093,2.9875697344406715,A,A
1202,-0.7170184544447031,-0.9588617796878984,A,A
1203,-1.043235161811866,-3.396882566708252,A,A
1204,-0.3090480552817371,0.2510383339428403,A,A
1205,-0.7064792121791994,-1.5591298217141,A,A
1206,5.457469562582297,2.318476191152933,A,A
1207,-0.4913176114471536,-0.7659038397209242,A,A
1208,1.6509750982608908,0.3415237737336765,A,A
1209,2.4581241728627887,0.04561019944618727,A,A
1210,0.04589652869149491,0.8294712007952753,A,A
1211,2.7206735557621617,2.764382104451677,A,A
1212,0.828896792451403,1.9042439456930644,A,A
1213,-0.026527190893239405,-2.4776704665441036,A,A
1214,-1.6848470986439275,-0.3784256522770453,A,A
1215,-0.9659927041000477,-1.025013655348117,A,A
1216,-6.56020588641957,-3.2846021254983473,A,A
1217,-0.6513905945451735,-0.9010440284794903,A,A
1218,-1.9291309831812646,0.22368477361013928,A,A
1219,-1.137549732011095,-1.9955242531542114,A,A
1220,-0.7220620489117242,1.1580548210004027,A,A
1221,1.5855609844568312,3.022532333004257,A,A
1222,1.0194349533933484,1.044677621435334,A,A
1223,1.5133539078819567,1.0591464674272761,A,A
1224,0.5293907850029504,0.441647803133576,A,A
1225,2.221655383318997,-0.02874441045957199,A,A
1226,-2.120402593263186,-1.6017451492996457,A,A
1227,-1.157172727672008,1.6521950986584228,A,A
1228,-1.4808881308676396,-1.5380275892721564,A,A
1229,-2.1603772651496365,-0.6363121007681782,A,A
1230,-0.6483139559349824,-2.8829196308742375,A,A
1231,-0.8109724911188849,1.087776269969174,A,A
1232,2.3114259791490332,2.1089963759727555,A,A
1233,-1.6437369777069155,-2.055110172281044,A,A
1234,2.0845267189112424,1.4349583872262595,A,A
1235,-3.0885854399252355,-4.203716403193202,A,A
1236,3.1939748083528405,4.26140982333718,A,A
1237,1.0075115067282103,-0.9574607179289799,A,A
1238,5.192799523192962,4.972493995672845,A,A
1239,-4.585878044715264,-3.0132123627822187,A,A
1240,2.9510103625099897,1.7772274222619748,A,A
1241,2.8646614637753047,1.9351198077126814,A,A
1242,-1.4394419407238188,-0.7752148156423075,A,A
1243,-1.6937465290748197,-0.2297631058368822,A,A
1244,-1.7842272845412874,0.4201087590964361,A,A
1245,0.7946000358099559,-1.4341523927341542,A,A
1246,1.7514700265687282,0.09764541758386613,A,A
1247,1.0836549327882394,-2.3165823469336453,A,A
1248,0.3960665728570298,0.7160153443983287,A,A
1249,-1.2484284447444451,-0.06494605133545717,A,A
1250,2.672195734729255,4.316409220331544,A,A
1251,-1.033528327816268,-1.1868085628701097,A,A
1252,-0.41290359279880795,-0.44531974625401183,A,A
1253,3.437010264495278,3.564922896263733,A,A
1254,0.2193459109184821,0.014198931951799193,A,A
1255,-2.1428838101720484,-0.01879716855080127,A,A
1256,-4.609268629995744,-2.736248910850797,A,A
1257,-0.7826273098451807,-0.23908885377928,A,A
1258,0.49377445514330076,0.8877939219282966,A,A
1259,3.603609468873623,2.369394920073088,A,A
1260,2.120794450145499,1.5857974237019796,A,A
1261,1.5890144885861281,0.7080186679978665,A,A
1262,-2.891705086829138,-0.4638144004752873,A,A
1263,-0.7563962350075119,-1.857885328045782,A,A
1264,1.7275663342957341,2.198878567008495,A,A
1265,4.929283784565312,6.416927056985637,A,A
1266,0.6666686229589481,1.4541326357862667,A,A
1267,-0.8463607640692561,-1.4912625520777016,A,A
1268,-0.2851283665733573,3.5272397187938225,A,A
1269,-0.6581253982965248,-0.06267577294769455,A,A
1270,4.247300001814275,3.0965241429795567,A,A
1271,1.6520253402240535,4.518012989084666,A,A
1272,1.5515889818493669,2.0277761470439204,A,A
1273,-0.702768198455626,-1.7738205740444841,A,A
1274,5.508440488747894,4.278079064174949,A,A
1275,-3.4028697539970936,-0.7928435589532989,A,A
1276,0.24882190419746553,-1.3732512037311908,A,A
1277,0.130745964010884,-0.824931271283688,A,A
1278,-1.8065836874696293,0.3096065679175546,A,A
1279,-0.927597277397896,-1.0385611908659897,A,A
1280,-2.8077923584178963,-1.5986873292763077,A,A
1281,-3.9771098910635985,-4.133454981523415,A,A
1282,1.076768666090523,0.3475686753685819,A,A
1283,-2.132014464590661,-0.9333887941985856,A,A
1284,-0.8059202734873346,-2.2113716449890695,A,A
1285,-0.03470006400261966,0.28291396781516603,A,A
1286,2.363804258007968,2.028482542284867,A,A
1287,-2.6856207281012563,-2.843104342431375,A,A
1288,1.6449129279725776,-1.268657576817419,A,A
1289,-0.12815598256836336,2.322935240906808,A,A
1290,-0.40281007097135657,0.3040216767537449,A,A
1291,-1.6375845627878929,-1.7873494750956644,A,A
1292,-0.02417199302863815,-2.070828588372641,A,A
1293,0.37484840532357466,1.566192863657015,A,A
1294,-0.15450632114574397,-0.47645450987095633,A,A
1295,1.510882128981781,2.4280360686575517,A,A
1296,-1.1894053629089163,-0.9693206318120566,A,A
1297,-2.7445168741755843,-3.363657766094109,A,A
1298,0.30717934016799286,0.7652430302982999,A,A
1299,-1.3175054650048539,-0.4294402925697464,A,A
1300,1.8462465398795889,5.2233611548681,A,A
1301,-0.5932187551693537,-0.3282180359516264,A,A
1302,-2.0428892559678355,-2.488907128061907,A,A
1303,-2.3657237856570346,-2.145270628644419,A,A
1304,-1.131957608268197,-2.466052116870789,A,A
1305,-2.239659613443765,-0.8765215591411961,A,A
1306,2.5164006271439314,2.1237775324811707,A,A
1307,2.257511871483109,1.712064835615422,A,A
1308,-3.746588596850352,-2.9327493638555744,A,A
1309,1.1811729374449091,2.157883998536455,A,A
1310,1.3761385970718132,0.2611242113685708,A,A
1311,-1.9989765848953442,-0.8848446386795645,A,A
1312,-1.3726983019994121,-0.4084295478693765,A,A
1313,0.9152317314249409,0.6141789244897308,A,A
1314,-3.3001177226342464,-2.2997708960237357,A,A
1315,-2.079562133264434,-3.809607172762103,A,A
1316,-0.8121825587354925,2.0671385440184284,A,A
1317,-1.1818303970743977,-2.8643668044799284,A,A
1318,-0.008978802879370806,-0.648468412275109,A,A
1319,2.0354302623398093,2.535960639328423,A,A
1320,-1.7989401583111282,-0.5912686153320339,A,A
1321,-4.434244574904678,-4.972036488890039,A,A
1322,-1.2895995145882069,-2.7080056690485317,A,A
1323,1.53194607276895,0.8912111878222406,A,A
1324,2.4105880525227343,1.6200381789768925,A,A
1325,1.8406928004059209,0.8078124219804353,A,A
1326,-0.6937063790736311,-1.9042702523437642,A,A
1327,-0.6931603950693456,-0.14008079231099757,A,A
1328,-0.3542645035480212,1.658418029015707,A,A
1329,-2.1953670786957797,-0.20297091912713383,A,A
1330,1.2205340347443008,0.08042422655126291,A,A
1331,-0.13371921702790157,2.264723031103424,A,A
1332,-1.808960603240929,-1.822986436024247,A,A
1333,0.5384349078056669,-1.834446667612138,A,A
1334,1.6988430554124252,1.6107740886399253,A,A
1335,-0.9872852998623987,-1.9024450930723906,A,A
1336,1.6351631156912627,2.065194354533653,A,A
1337,2.1577464779915365,2.6394914380513965,A,A
1338,4.1173513587638935,4.860156941241126,A,A
1339,-2.213560017589459,-2.4418841443220507,A,A
1340,0.2689984491947735,-0.31313893516849867,A,A
1341,3.818409982669457,3.95851299707466,A,A
1342,-1.21936129400702,-1.217780607248957,A,A
1343,-3.458063196562481,-5.412604810000287,A,A
1344,-0.6880877608758686,-1.3894927977018896,A,A
1345,-3.205022689050925,-2.3858792146889667,A,A
1346,-0.8556019677108285,-1.6772286862743053,A,A
1347,4.958823919543817,3.900262032471715,A,A
1348,-0.4590757557627176,-0.6023283440153184,A,A
1349,1.8912514285670867,-0.39249414659395776,A,A
1350,0.3652823985071071,-1.2271408819723044,A,A
1351,1.4849567835410968,0.9171585996507722,A,A
1352,0.43645673381160205,0.8066245691714875,A,A
1353,-7.9052352739525755,-5.919753535129569,A,A
1354,-2.743289434183138,-1.870648731292646,A,A
1355,0.39294970802281326,-0.14444910537697192,A,A
1356,1.7172733850484216,2.55150969222066,A,A
1357,-1.1846914105587234,-2.139850779604805,A,A
1358,3.0595052218791903,1.9061332764273269,A,A
1359,1.5239805673648004,-0.3187041861880131,A,A
1360,2.2437721777297552,0.7962110217415063,A,A
1361,1.490952409918414,3.249578620010738,A,A
1362,-1.388823288807174,-1.3091997016190042,A,A
1363,-3.6403949148681027,-1.1620348195462882,A,A
1364,0.26468456251840156,2.8950284095852377,A,A
1365,-1.7169762976381815,-2.087480251145058,A,A
1366,-2.289098557644881,-0.42621672090579543,A,A
1367,-2.447277843771535,0.8340466756632632,A,A
1368,0.0823966194487683,-0.634174104409316,A,A
1369,-5.77127179957392,-4.687126183395801,A,A
1370,-1.6084961327968845,-2.2641000973209806,A,A
1371,3.868897484966658,1.9690294926851888,A,A
1372,-1.2917438205406953,0.7098500316111858,A,A
1373,-2.621492967364296,-0.43426051923231523,A,A
1374,3.6192945410990873,4.543470850983946,A,A
1375,-1.5478273138005505,-2.628626155971939,A,A
1376,-0.7903740284138479,-0.1166655304598136,A,A
1377,-0.9479656022705862,-1.8020449779049386,A,A
1378,-5.8080869655644936,-3.1965411003967548,A,A
1379,-0.5566229392302294,-0.23288198689743125,A,A
1380,-0.27549499232690966,-2.4304510247551985,A,A
1381,-0.3233605369770436,1.2070506972660662,A,A
1382,0.2920521452014109,-0.9844637312616401,A,A
1383,-1.4823074544189037,0.11944640234572024,A,A
1384,-0.8812759253380081,-0.42062294475187895,A,A
1385,1.3632821494180225,-0.8067973807368507,A,A
1386,-0.6654235514837281,-1.5194861652805836,A,A
1387,-3.206994769208178,-3.0977063548254433,A,A
1388,0.6647837678690836,-0.35128738410202376,A,A
1389,1.2870678523173633,1.6334270298844438,A,A
1390,4.707079961353529,1.6993029560220783,A,A
1391,-1.5814758679869316,-2.106737819322518,A,A
1392,1.0276656284555723,-1.3023412238902934,A,A
1393,2.064274299491029,1.8562389780998476,A,A
1394,0.9890303876023675,0.5340288569790982,A,A
1395,-0.2542512884848682,-0.21275930094148024,A,A
1396,2.0173811714490952,1.5911483510074107,A,A
1397,0.5452606807126744,2.1882275929272232,A,A
1398,0.24171861419853358,1.235671617657266,A,A
1399,0.06991581676804504,-0.5711671338473838,A,A
1400,0.37807432912548955,-1.117117125175176,A,A
1401,-0.743512005798908,-3.1579743588233087,A,A
1402,-1.0294694321232054,-1.040965418093423,A,A
1403,4.71788643631753,3.9507384016712512,A,A
1404,-1.0519442529622103,-0.6544250578378529,A,A
1405,-2.535750974007418,-0.6350291424009326,A,A
1406,-4.077760662383053,-1.1214857645000356,A,A
1407,-0.9976060269927856,-2.4214040905285685,A,A
1408,2.1165697368758316,0.9155600710206684,A,A
1409,-0.06555484170533171,0.0452229791342344,A,A
1410,-2.870057499369548,-1.4883529781712934,A,A
1411,-0.08008089603854285,1.981841157353439,A,A
1412,1.5466157000301013,1.4756205996266711,A,A
1413,1.2583935916068707,-0.4670531908083493,A,A
1414,0.7723927979669678,-1.5948368832248867,A,A
1415,-0.8456855719038089,-2.239736325726701,A,A
1416,0.00890931367231862,-2.089414016868409,A,A
1417,-1.545173310433862,-0.8238494478379078,A,A
1418,-0.9874081812973959,-1.994934690005657,A,A
1419,-0.8118182026434806,-0.6382848790824398,A,A
1420,-1.0848242380040798,-0.011090272107266874,A,A
1421,-1.657652813204397,-4.1547595649791615,A,A
1422,-0.5306169459588959,-1.5906677043193074,A,A
1423,-1.6131999941389015,-2.900320956707894,A,A
1424,2.3656650081401844,-0.09767880670561424,A,A
1425,1.7444740692130554,-0.4489511984765888,A,A
1426,5.011082136604934,3.999710932772511,A,A
1427,-0.021506025381937355,-0.9710313024633621,A,A
1428,6.031966137541888,3.5891278057863025,A,A
1429,1.8288183845403585,2.049845121968362,A,A
1430,1.6872074864690365,0.4580569259597944,A,A
1431,2.2466609960389907,1.1699603947901644,A,A
1432,0.6861763196302296,-0.3490613691448501,A,A
1433,3.34006046205867,5.455048895556458,A,A
1434,-3.491760363025494,-0.8984762374562731,A,A
1435,-4.235288190245995,-2.8119235271596184,A,A
1436,-1.4415566403253937,-0.03637927780848671,A,A
1437,-0.05850839779246653,1.5502627013780068,A,A
1438,-1.35294160827929,-2.026854580407747,A,A
1439,0.902496449689599,1.9835077147456908,A,A
1440,0.4165160416487087,-1.0484877778068036,A,A
1441,0.47234615015280323,1.5501969266979012,A,A
1442,-2.052648824919649,-0.6514186322146998,A,A
1443,1.4477644910439775,1.525313151374784,A,A
1444,-1.550079652623284,-1.371108864963039,A,A
1445,3.3385729022492114,3.5730999324406296,A,A
1446,-3.121354286134407,-0.06135507876905422,A,A
1447,1.5018677278644446,1.3146849702158345,A,A
1448,2.223930534325725,2.5931581524916547,A,A
1449,-0.8737053825915158,0.0374392353990991,A,A
1450,5.18774177143022,4.006734507187515,A,A
1451,2.185070767969624,3.2935710192886276,A,A
1452,-2.317003060431264,-3.096338620950913,A,A
1453,-0.6869095039662285,-2.050324965722505,A,A
1454,0.3991457501410244,-0.6085737582944133,A,A
1455,1.9903068834339586,1.1222097657430763,A,A
1456,1.2679232221958208,2.3052905005756696,A,A
1457,-1.5109421647261765,-0.4162758198201959,A,A
1458,0.7404679626263377,0.5533622565943601,A,A
1459,0.8682031566091131,0.6739676577720126,A,A
1460,-1.4513326705503518,-1.5869846098831437,A,A
1461,-0.28756220242184743,-0.29476067806634115,A,A
1462,0.10805223976443501,1.2489465339788919,A,A
1463,0.9368417215404603,1.508262351645806,A,A
1464,2.836181615336978,1.1812974736681503,A,A
1465,2.307530274760465,3.2471561740766774,A,A
1466,-2.242895097578122,-1.896067964614922,A,A
1467,0.3360724274719722,2.5954832882439733,A,A
1468,0.26181957545993956,1.0216297931072844,A,A
1469,-0.013350248873664317,1.3062800505459715,A,A
1470,0.47184554359951814,-1.519318102277615,A,A
1471,0.4857842111746362,5.034047613512076,A,A
1472,0.3334716140029377,-2.150406554328339,A,A
1473,0.7152406364484531,1.7609691721245202,A,A
1474,3.270490443640256,2.8557154233582223,A,A
1475,-2.7256658323889833,-2.3214720469446233,A,A
1476,2.4920067450706775,4.103155496037085,A,A
1477,-0.4376880713070084,0.33156868296084085,A,A
1478,-2.6591246961036696,-2.478382043243667,A,A
1479,-0.10434089558495974,0.7626615806494088,A,A
1480,1.6971142326375221,2.2103475833372617,A,A
1481,0.6999633304156649,0.5011421092834352,A,A
1482,-2.208081400106599,-2.8511148690468886,A,A
1483,8.5622222815319,6.560964288002401,A,A
1484,2.7675377425013483,4.318055498979831,A,A
1485,-2.046647945373132,-2.8343321643090236,A,A
1486,-4.024360712609749,-0.3549045536902615,A,A
1487,-0.33805379573863426,2.3858191965105013,A,A
1488,-0.15000690285331975,-0.12080867686651173,A,A
1489,-0.7179225536670748,-2.121341631686576,A,A
1490,-0.7479147472655503,0.25216850790108547,A,A
1491,-0.8228735578296841,0.4279198762412578,A,A
1492,4.128634296802029,2.2242238201229276,A,A
1493,-5.9532265890361735,-3.8327353914476467,A,A
1494,-0.9547344425231303,-0.4748438970268852,A,A
1495,0.4317055208676926,0.3414846890512857,A,A
1496,3.5038155866044463,1.556734777967336,A,A
1497,-1.9382320854626518,-2.021770576639629,A,A
1498,-3.4912335819270783,-1.6722184596520338,A,A
1499,-0.8325762607239937,2.1525935960897544,A,A
1500,-3.911309309553146,-5.404280377907681,A,A
1501,-1.8779711347989727,-3.953108664211395,A,A
1502,2.2196989741086144,1.649618624175043,A,A
1503,3.99384682783705,5.611362882395915,A,A
1504,-0.7830665311213838,-0.850720263152607,A,A
1505,0.66234970449552,0.7184199781613705,A,A
1506,-1.289209971666999,-0.16739955256249628,A,A
1507,-1.6815766624928823,-1.9796451278769849,A,A
1508,4.536266432658014,3.0777938869624215,A,A
1509,-2.225968182156077,-0.8010578147384636,A,A
1510,0.5817884438962118,-2.8395859932803007,A,A
1511,2.7898451275225344,2.7973905162806263,A,A
1512,-1.5507748786063194,-0.6327275200443353,A,A
1513,-2.8911121453597355,-0.4170497330975991,A,A
1514,1.9985802363536513,-0.09921410028242605,A,A
1515,0.019985969078945384,0.14237334258482287,A,A
1516,-0.9306426097641372,0.24431883309703406,A,A
1517,0.2476110875607881,1.0203782882720474,A,A
1518,-1.7573001483012285,-1.219978921830009,A,A
1519,3.0233242394512616,2.562408580112237,A,A
1520,-0.7449411806170797,-0.7800749340301104,A,A
1521,2.6993869441816987,2.8200113279785115,A,A
1522,2.9032558681818292,4.999352250295269,A,A
1523,0.05277548899701645,-1.9684838424285718,A,A
1524,2.4183071155460896,0.15620886318975669,A,A
1525,-0.950383864055925,-1.6537268515022723,A,A
1526,0.12015580391630475,0.14332235105938146,A,A
1527,2.1308375267963298,1.1301533162744872,A,A
1528,-3.392076917665561,-0.4452102496829431,A,A
1529,5.27333874164129,5.0532206206403885,A,A
1530,-1.3218471943759047,-0.31981648263188484,A,A
1531,1.066380747774561,1.3102607471937042,A,A
1532,-2.557082043456769,-2.0069152549669447,A,A
1533,-3.708637306321045,-2.0656902833105004,A,A
1534,-0.2567616451794029,1.1837407788752556,A,A
1535,2.4906382301072783,2.9376868087696715,A,A
1536,1.831440513549777,0.3723068492624716,A,A
1537,-3.1279824661367646,-2.716728659565657,A,A
1538,-4.4464892836269065,-6.521215962711716,A,A
1539,-4.197075339220433,-2.610758223379202,A,A
1540,4.646028938458111,4.226002271130342,A,A
1541,0.5491385939837307,2.4981672192025255,A,A
1542,-1.1824372315955167,0.04388741902291049,A,A
1543,4.681745767011895,5.704917575886224,A,A
1544,3.601073775195215,3.5363330928262706,A,A
1545,-4.118178667642964,-3.4243951797157255,A,A
1546,-2.0817547555870792,-2.1039123160754016,A,A
1547,-2.692403937713766,-2.0187160666049344,A,A
1548,1.675972192983708,1.2610998445452783,A,A
1549,-1.887381290277287,-2.396983722458144,A,A
1550,2.2138209318691784,1.2052524031529406,A,A
1551,-1.2436899122592864,-1.437029156258171,A,A
1552,-0.7032885319721598,-0.06755494321886402,A,A
1553,0.34598927634926024,-1.151507847965399,A,A
1554,4.602650627832175,2.2272297299772283,A,A
1555,2.0062806004586533,0.018889370809122452,A,A
1556,0.9388570128669654,-0.7440041099505257,A,A
1557,0.34750227974449566,-0.29722875515848485,A,A
1558,0.21846542209656783,-1.8310786761891242,A,A
1559,-4.47643138439781,-3.63857177077141,A,A
1560,-0.7859895243405637,1.1845909151454515,A,A
1561,-1.8980044228338073,0.9295505297627495,A,A
1562,0.6799885851660179,-1.2794600627986692,A,A
1563,2.586208560129746,1.5649132850535896,A,A
1564,1.088919357831932,3.041363225532802,A,A
1565,2.5934488049281086,2.4819853717824665,A,A
1566,-3.144741007238547,-2.772595897491069,A,A
1567,-1.5907786166488487,-0.914096033177796,A,A
1568,-2.2042413671980228,0.1125855990915634,A,A
1569,5.232221740334518,2.795858991392458,A,A
1570,-4.402639850169175,-2.0739597755388828,A,A
1571,2.1301563266066266,0.9684214593983882,A,A
1572,-1.863945377119041,-0.539723588185992,A,A
1573,-2.304489724793548,0.7329769337454703,A,A
1574,-1.2665364211782117,-2.935009295370176,A,A
1575,-4.53124352110285,-5.16259207918066,A,A
1576,1.9838352503121808,0.8398252427777544,A,A
1577,3.3911872428685554,2.6169913797936424,A,A
1578,0.35720187977753737,-1.143132165118763,A,A
1579,-0.3290204653588379,-0.563958137873133,A,A
1580,2.9489344445196037,3.0546466792343088,A,A
1581,-3.117986611626541,-2.6760512678151436,A,A
1582,1.3898342059815691,-0.1668063864098419,A,A
1583,2.644679017056691,2.54964441043549,A,A
1584,-0.18254060704501612,0.5349032279021292,A,A
1585,4.289205160363816,3.5115827813575624,A,A
1586,-4.071234109636767,-3.813775775308886,A,A
1587,0.7258608099161653,0.939242848611783,A,A
1588,1.6916735714693125,-0.4388841123100886,A,A
1589,-0.5262340504226786,1.5444390510929509,A,A
1590,0.3437104197998719,-0.06425073818356253,A,A
1591,-0.6409392382479298,-0.1484414528318334,A,A
1592,2.5593006260091293,5.050012894938165,A,A
1593,-0.22221448852391634,1.724122374497896,A,A
1594,0.033034217516258124,-1.3041697088828,A,A
1595,0.578983877971154,1.0735879276162157,A,A
1596,-0.2516864340092311,-1.4685458154216426,A,A
1597,1.8546790389935042,1.1978281714757215,A,A
1598,0.6831031170334483,0.7588946337281707,A,A
1599,-3.115876006263174,-1.5105415176424084,A,A
1600,-0.5343404017311371,0.5646705842993754,A,A
1601,-4.104389785023963,-2.4631918459815334,A,A
1602,-2.290148888999735,-3.7261391786613354,A,A
1603,-2.233901845825513,-1.6642718789148394,A,A
1604,1.115187587665037,0.9663821234719668,A,A
1605,1.1751700323771175,0.19584369009186664,A,A
1606,1.6134534656898247,2.237722578832945,A,A
1607,3.1227031360730626,2.514579400195405,A,A
1608,0.7380797098241823,1.6892945558618586,A,A
1609,4.8985637716006245,4.955537087873168,A,A
1610,2.9759700697730627,4.440901349281789,A,A
1611,2.6262251453229575,-0.029235351384034436,A,A
1612,-0.6182419032924917,1.2266231967639358,A,A
1613,-1.1486252540369613,-1.347690147392299,A,A
1614,-1.1621727031172475,-3.4972407879330367,A,A
1615,-1.3996937891345556,-1.1099063075814959,A,A
1616,1.7633549206790882,0.791751748285935,A,A
1617,-1.9608601198507105,-0.8580979811621023,A,A
1618,1.089389963199709,-0.3202637716052271,A,A
